dat[, 2] - dat[, 1]	gene_symbols	ensg_ids
-1.15240256064839	MS4A5	ENSG00000166930.4
-0.165273314926749	PRKCQ	ENSG00000065675.12
0.54377861982662	SGPP2	ENSG00000163082.9
-0.280999791343454	RPS18P6	ENSG00000244048.1
0.650352455552771	GPR78	ENSG00000155269.9
0.361632224756027	KB-1466C5.1	ENSG00000273115.1
0.701464061273528	AL353751.1	ENSG00000266769.1
-0.918427318486489	LRRC55	ENSG00000183908.5
0.214696555786333	PPIAP10	ENSG00000224530.1
-0.461237047490556	AP001065.15	ENSG00000228709.1
-0.031363294161078	LINC01057	ENSG00000224081.5
-0.249954325452725	ARL2BPP6	ENSG00000248355.1
0.929183495067407	RP11-63K6.4	ENSG00000218300.1
0.910025870435826	RP11-108K3.4	ENSG00000259194.1
-0.20046790360524	AZIN2	ENSG00000142920.14
0.628112343739237	IGHD1-14	ENSG00000227108.1
1.00151010461302	CASK	ENSG00000147044.18
-0.290685089702478	GYLTL1B	ENSG00000165905.14
0.442252644399145	MIR6075	ENSG00000273742.1
0.46154014408598	RP1-47M23.3	ENSG00000280135.1
2.01211438885946	SH3BP4	ENSG00000130147.13
1.92524407088514	PIGP	ENSG00000185808.11
-0.441936156028159	ZP2	ENSG00000103310.8
-0.407639706003641	SNORD116-7	ENSG00000207133.1
0.091677536952778	YAP1P1	ENSG00000220494.4
0.519210767445055	FAM135B	ENSG00000147724.9
0.324693718701148	SNORD52	ENSG00000201754.1
-0.191223025664059	NDUFA5P4	ENSG00000233659.1
-1.5742312583016	PRSS33	ENSG00000103355.10
-0.0268481290049832	RP11-554A11.4	ENSG00000261625.1
-0.995264383160561	LL22NC03-86G7.1	ENSG00000224086.5
-1.2605239263014	CPN2	ENSG00000178772.6
1.98481744470001	HIST2H3D	ENSG00000183598.3
1.05789139541874	TSEN34	ENSG00000170892.8
0.0773485130079993	AC073464.6	ENSG00000234837.1
1.23205474443403	RP11-203L2.4	ENSG00000236733.1
0.479682702361972	RNU6-644P	ENSG00000212457.1
0.36400238840378	hsa-mir-1587	ENSG00000261435.1
0.644613551350739	AC018804.1	ENSG00000265280.1
-0.0348126195497045	AC010150.1	ENSG00000218682.1
-0.367083034173523	Y_RNA	ENSG00000207265.1
0.305441806722017	CTD-2311B13.10	ENSG00000274649.1
0.61112688575796	MIR548AD	ENSG00000265301.1
-0.428663945395005	SNORD88A	ENSG00000221241.1
-0.730697500365617	EIF4E	ENSG00000151247.10
0.486724476712924	SEC24B	ENSG00000138802.9
0.647353319993127	MIR3197	ENSG00000263681.1
1.4953133993602	FRAT1	ENSG00000165879.8
2.15546639558733	SMEK1	ENSG00000100796.15
0.829644875561002	RNU6-996P	ENSG00000202308.1
0.0131741058962045	Metazoa_SRP	ENSG00000277452.1
0.063513998592946	RP11-452H21.1	ENSG00000254420.1
0.21689688747689	AC128715.1	ENSG00000266025.2
1.22048585788045	ZDHHC20	ENSG00000180776.13
0.29121152559807	ATP11C	ENSG00000101974.12
0.671128700604231	PCNP	ENSG00000081154.9
-1.14727500533847	MIR320E	ENSG00000211513.4
0.0667526050937848	RP11-160H12.2	ENSG00000255311.3
0.674277245863337	CBX7	ENSG00000100307.10
1.17225359509132	LZIC	ENSG00000162441.9
-0.058459856097175	DIAPH3	ENSG00000139734.15
0.170667749292263	MUCL1	ENSG00000172551.8
0.975359474270002	DGCR6	ENSG00000183628.10
0.322894040965332	AC006116.24	ENSG00000267776.1
0.920528267276639	SLFN11	ENSG00000172716.14
-0.412754292693885	RP11-597G23.1	ENSG00000270304.1
-0.941364767104778	RP1-228P16.1	ENSG00000240399.1
-0.948702568365551	RP11-727M10.1	ENSG00000250532.1
1.28183709133495	RNU6-540P	ENSG00000207352.1
-0.903990183432313	RP11-379F4.7	ENSG00000272087.1
0.653447138182725	AF131215.9	ENSG00000269918.1
-0.378254460727244	SCARNA16	ENSG00000251942.1
-0.555904745822384	SMC2-AS1	ENSG00000270332.1
0.842029725815249	RP11-298I3.3	ENSG00000280129.1
-0.0895807784346403	CGB	ENSG00000104827.12
-0.893072730601883	FAM60BP	ENSG00000263829.1
0.104413646799798	MIR3155B	ENSG00000263628.1
2.0176713375768	CYBA	ENSG00000051523.8
-0.360664660102254	MIR4506	ENSG00000265768.1
-0.0888791811785877	UPF3AP2	ENSG00000214832.5
0.261321751997272	CCDC84	ENSG00000186166.6
-0.622457096457072	RNU6-1300P	ENSG00000212348.1
1.91106721322204	RUFY2	ENSG00000204130.10
-0.483374799849577	RP11-501O2.4	ENSG00000243347.1
-0.379431294448043	AC015818.6	ENSG00000266042.1
-0.14935851914356	IFRD1	ENSG00000006652.11
-1.43349457408278	SNORD115-27	ENSG00000201300.1
0.480688434335086	AC233287.1	ENSG00000221729.1
1.21750917169445	IL17REL	ENSG00000188263.8
0.391137338293108	AC079630.2	ENSG00000223914.1
-0.266131760050808	C1QTNF5	ENSG00000223953.4
-0.345311226760189	RP11-555K2.2	ENSG00000279783.1
-0.455230270304645	RNU6-939P	ENSG00000207364.1
0.720349144414877	PLK1	ENSG00000166851.12
0.250900028725968	RN7SL176P	ENSG00000266610.2
0.333525831469076	MBOAT4	ENSG00000177669.3
0.663331004555459	RP4-647C14.3	ENSG00000258944.1
1.5610405715265	STAG2	ENSG00000101972.16
1.80608821612331	COL12A1	ENSG00000111799.18
0.0588372718423507	RP11-297L17.4	ENSG00000261261.2
-0.335271004190065	AC133785.1	ENSG00000233221.4
0.0309607580078481	RP11-324C10.1	ENSG00000237473.1
0.356979267130905	SLC26A4	ENSG00000091137.9
0.887456971142905	PDX1	ENSG00000139515.5
0.278146384015294	BNIP3P37	ENSG00000270479.1
-0.109290891401467	RP11-456O19.2	ENSG00000267057.3
1.62961045929109	ZBTB20-AS3	ENSG00000239946.1
-0.592612325802013	RP11-378J18.6	ENSG00000229399.1
1.36041242908877	RP11-174O3.3	ENSG00000240661.1
2.26563956525512	HIST2H2AA4	ENSG00000272196.2
-0.613411007113363	RP11-256I23.2	ENSG00000269068.1
1.88332471371991	RP11-345P4.9	ENSG00000272106.1
-0.404330298026971	KRT85	ENSG00000135443.6
0.162841725109513	RP3-340B19.5	ENSG00000218749.1
-0.0569941332401857	RNU6-692P	ENSG00000207225.1
-0.626216963450774	MIR6073	ENSG00000274140.1
1.24288884341391	KCNQ1OT1_5	ENSG00000276015.1
-0.346376461375578	AC073464.11	ENSG00000204717.4
2.53492059050452	CTD-2532K18.1	ENSG00000251670.1
1.42907885272962	EIF4G2	ENSG00000110321.13
0.73706235168878	AJ006998.2	ENSG00000229425.1
0.28761400873303	RP5-908D6.1	ENSG00000233235.1
-1.21469880875365	RP11-79M19.2	ENSG00000236426.3
0.891580430267917	WDFY2	ENSG00000139668.8
1.30385268399911	RP11-325I22.3	ENSG00000279908.1
0.489825597310261	NT5C1A	ENSG00000116981.3
0.759459320783813	RNU6-238P	ENSG00000200183.1
-1.15162136201123	RP1-37N7.5	ENSG00000267441.1
-0.609668301132939	RN7SKP29	ENSG00000222889.1
-0.383760628310942	POTEM	ENSG00000187537.11
2.4568713402372	URAHP	ENSG00000222019.5
-0.267975790219728	AC009310.1	ENSG00000225911.1
0.124672604724919	SNHG8	ENSG00000269893.4
-0.39939090747446	RP11-365D23.2	ENSG00000224584.2
0.692688531191364	AC007192.6	ENSG00000269145.2
0.185581993030671	SH3BP2	ENSG00000087266.13
-0.191129027794234	RP11-78A19.2	ENSG00000267455.1
1.48744451183615	EMP3	ENSG00000142227.8
-0.18089867887532	PELI3	ENSG00000174516.12
1.06627487308704	HERPUD1	ENSG00000051108.12
-0.412519735040322	LINC00408	ENSG00000226250.1
0.955767045371169	EXOSC1	ENSG00000171311.10
0.00535560059069817	RNU4-49P	ENSG00000251889.1
1.77028026282088	HPDL	ENSG00000186603.5
0.277088876638034	RNU6-179P	ENSG00000200220.1
0.392291744099148	IGHJ3	ENSG00000242887.1
-1.52527171213398	AC091178.2	ENSG00000277021.1
0.354932667545407	RP5-916O11.1	ENSG00000241228.1
0.289736226708132	KIAA1468	ENSG00000134444.11
0.165846152580499	RNU6-1284P	ENSG00000200571.1
0.612268353285424	RP11-6N13.1	ENSG00000251574.4
-0.466661998705922	BTF3P6	ENSG00000233956.1
0.219200548877603	RP11-799B12.4	ENSG00000265750.1
-0.0698423259250039	CD180	ENSG00000134061.4
0.192052849881612	RP11-262H14.3	ENSG00000234665.6
0.640300318718843	CTC-499J9.1	ENSG00000248268.1
0.674004245667306	C12orf4	ENSG00000047621.9
0.415829245116974	AC104113.3	ENSG00000233847.1
0.531732725380086	RN7SL638P	ENSG00000243702.3
0.410440190622771	RP11-25D10.2	ENSG00000255099.1
0.438157119453366	AC068831.11	ENSG00000258542.1
0.830572442454963	RPAP2	ENSG00000122484.8
1.88200518378874	RP11-378A13.2	ENSG00000273361.1
1.13975521863748	RP11-451N19.3	ENSG00000279889.1
-0.0232622764166299	LINC00880	ENSG00000243629.1
0.561009706383028	SNORD42B	ENSG00000238423.1
-0.137869457138732	RP11-49G2.3	ENSG00000274624.1
1.25901019405957	RAB7A	ENSG00000075785.10
0.756835088938657	AF186192.5	ENSG00000255085.6
1.25978144659198	CTD-3028N15.3	ENSG00000278147.1
-0.88807519196361	AC112198.1	ENSG00000232517.2
0.715582283016046	FP671120.5	ENSG00000276104.1
-0.327361650195619	GALNT2	ENSG00000143641.9
-0.659391398397741	RP11-557F20.2	ENSG00000257288.1
-0.808057144512688	RP11-333J10.2	ENSG00000277911.1
1.12352860312088	AC139887.4	ENSG00000233799.1
-0.0300241632010524	RNU6-1133P	ENSG00000222895.1
-0.498014914344484	RPS17P14	ENSG00000243287.2
-1.10450172603706	RP11-734K21.2	ENSG00000242136.1
2.21312710223136	AC005013.5	ENSG00000228421.2
0.793431795227381	RP11-362F19.3	ENSG00000272632.1
-1.42666724912493	RP5-1139B12.4	ENSG00000270110.1
-1.67504181589207	CYP4F10P	ENSG00000267241.2
0.0148275044020623	OR2L1P	ENSG00000224227.2
0.156713162433592	SNORA20	ENSG00000206649.1
0.615317328191771	LINC01447	ENSG00000236078.1
-0.283057976839739	RP11-443K8.1	ENSG00000261209.1
0.424081489137584	RP11-529H2.2	ENSG00000255723.1
0.32619794825944	RP5-827C21.4	ENSG00000231663.1
-0.100280130283503	RP4-610C12.4	ENSG00000205611.3
0.00545076488234192	OR52L2P	ENSG00000262980.1
1.01769216794588	RPE65	ENSG00000116745.6
0.701304162428457	RP11-436I9.6	ENSG00000256720.1
0.551520779942253	RSPO2	ENSG00000147655.8
0.843707332673933	COL6A2	ENSG00000142173.12
0.574220122460121	SIRT7	ENSG00000187531.11
-0.872718819565424	AL592528.1	ENSG00000205424.1
0.148257725359962	AC004920.3	ENSG00000236046.1
3.20131193664605	RP11-624M8.1	ENSG00000237742.4
-0.465935882735412	Y_RNA	ENSG00000277818.1
1.06313347291926	KLF6	ENSG00000067082.12
0.381494827490285	EIF4EBP1P1	ENSG00000258870.1
0.943124194365581	hsa-mir-7704	ENSG00000277284.1
0.619027514771842	PRR27	ENSG00000187533.11
-0.0514018153532264	RP11-665E10.3	ENSG00000254794.1
0.368235477238756	RP11-319E12.1	ENSG00000248505.1
0.243138775035062	YIF1B	ENSG00000167645.14
0.0614221008265906	SNORD107	ENSG00000276314.1
0.495964354388684	C8orf76	ENSG00000189376.9
-0.732703099178031	CTD-2363C16.2	ENSG00000253456.1
1.11729981159837	CASP7	ENSG00000165806.17
0.567696829007101	AC012065.4	ENSG00000227047.1
0.173938252928031	THAP9-AS1	ENSG00000251022.4
-0.0721716540161372	CIR1	ENSG00000138433.13
0.772060114656757	SNX2	ENSG00000205302.4
1.86913098689569	MXD4	ENSG00000123933.12
-0.0846603649996967	ASS1P5	ENSG00000227881.1
-0.494608062904269	CIDEB	ENSG00000136305.9
-0.376659208762076	RP11-472I20.2	ENSG00000254512.1
0.632777607050041	LRRC31	ENSG00000114248.7
0.626428651617225	FAM122A	ENSG00000187866.7
0.553593946294192	HMMR-AS1	ENSG00000251018.2
-0.272593116649285	RP11-643M14.1	ENSG00000259251.2
-0.56461068716662	WDR46	ENSG00000227057.5
-0.207617958530114	DGKZ	ENSG00000149091.13
-0.520999977082246	RP11-751K21.1	ENSG00000271414.1
1.60403889401051	ZNF682	ENSG00000197124.9
-0.466117660017789	RNA5SP301	ENSG00000199407.1
-0.255159220913715	AC007879.2	ENSG00000234902.4
1.40349040914818	PARP11	ENSG00000111224.11
1.2921649139603	GUSB	ENSG00000169919.14
0.328220578471637	MIR6862-1	ENSG00000275429.1
-0.773266746669699	IDH1-AS1	ENSG00000231908.1
1.99613891307266	SDHDP1	ENSG00000267162.1
-0.0483920950288786	RP11-212I21.2	ENSG00000260135.4
1.55090162031862	PGS1	ENSG00000087157.16
-0.878383666438831	RP11-1049A21.2	ENSG00000257824.1
-0.740079485592683	RP11-755B10.2	ENSG00000239801.1
-1.04013035715613	HLA-DQB2	ENSG00000232629.6
1.04663127771101	RP11-440I14.3	ENSG00000251584.1
-0.912559472289473	LHX2	ENSG00000106689.8
-0.0249908728191692	RP11-620J15.1	ENSG00000257953.1
-0.19966236248929	TRBV6-5	ENSG00000211721.2
0.677275561239823	RPL26P35	ENSG00000244229.1
0.705091648568692	YWHAZP8	ENSG00000225664.3
-0.535101810503711	RP11-1281K21.6	ENSG00000268736.1
0.0468831189769939	AC092580.3	ENSG00000230515.1
-0.760981340481421	AC026202.5	ENSG00000230944.1
-0.0595951916691306	RNF181	ENSG00000168894.7
-0.392496515407278	HLA-DRB1	ENSG00000196126.8
0.701542744970069	IGHD6-19	ENSG00000211914.1
0.821986089630816	SUCLA2P1	ENSG00000224936.1
0.999194149155755	FAM78A	ENSG00000126882.10
-0.145078953649007	GRAMD4P6	ENSG00000258848.1
1.70752335600717	JMJD1C-AS1	ENSG00000272767.1
-2.37595939110133	ZNF816-ZNF321P	ENSG00000213801.4
-0.499672156566578	RP11-380I10.2	ENSG00000250516.1
0.144718969341573	PRAMEF5	ENSG00000270601.3
-0.215713427472532	SARNP	ENSG00000205323.6
0.118979114966506	RP11-215C7.3	ENSG00000227537.1
0.666169002248943	Metazoa_SRP	ENSG00000275975.1
-0.460271554234457	SPTLC1P4	ENSG00000232678.2
-0.161201643603811	RP11-650L12.4	ENSG00000279373.1
-0.576531730590585	LINC00517	ENSG00000259091.1
-0.409364901704852	HDAC1P1	ENSG00000234724.1
0.0366791096736465	KCNK9	ENSG00000169427.4
-0.309628408040516	RP11-157E21.2	ENSG00000271240.1
-0.217754978196255	FKSG66	ENSG00000279183.1
-0.267168306673027	AC079807.1	ENSG00000226473.2
0.552229240382785	AC016747.3	ENSG00000212978.6
1.36012546663274	A1BG-AS1	ENSG00000268895.3
-0.206498778666703	A1CF	ENSG00000148584.12
0.354584464656477	AL590708.2	ENSG00000274982.1
-0.176942391941263	EMC8	ENSG00000131148.6
-1.01181567879972	RP11-760D2.10	ENSG00000213067.2
0.286672695034192	RP11-260M19.1	ENSG00000258598.1
-0.592411692153155	RP11-195C7.3	ENSG00000227815.2
0.033548526750674	RNU1-142P	ENSG00000252491.1
-0.142696775085412	RNU6-73P	ENSG00000207330.1
-0.0107599712668656	RP11-677O4.4	ENSG00000267773.1
1.23015933133374	PWP2	ENSG00000241945.5
-0.972391271237952	RP11-575L7.2	ENSG00000226877.5
-1.25424770020953	CHRM3	ENSG00000133019.9
0.0954741338994737	MIR125A	ENSG00000208008.1
1.13279249719809	C19orf66	ENSG00000130813.15
0.134980616704357	SUSD5	ENSG00000173705.6
0.615712694292629	Y_RNA	ENSG00000202177.1
-0.38296060916289	CTD-3007L5.1	ENSG00000248490.1
1.27882367421356	HDDC2	ENSG00000111906.15
0.463429635779737	RP11-725D20.1	ENSG00000249392.1
0.0168258840826199	RP11-375A20.1	ENSG00000226414.1
-0.962166544382645	AC010132.11	ENSG00000234983.1
-0.139362619392831	SNORD53_SNORD92	ENSG00000265706.1
0.652025431765303	AC013402.5	ENSG00000230690.1
0.475858287422457	RP11-85D18.1	ENSG00000271597.1
-1.15884255281592	ASMT	ENSG00000196433.9
-0.489188969871445	VTI1BP3	ENSG00000258074.1
-0.0558589400564453	RP11-288G3.3	ENSG00000219993.1
-0.138156264784371	RP11-366I13.3	ENSG00000184111.6
0.207630255860764	RN7SKP133	ENSG00000201715.1
0.608752079185137	RP11-383H13.1	ENSG00000235531.7
1.69894136958691	RP5-1021I20.1	ENSG00000259065.1
-0.235915554964712	RP11-561C5.7	ENSG00000259317.1
-0.706349477603399	CTD-2278I10.1	ENSG00000269350.1
1.09775251929315	TPK1	ENSG00000196511.11
0.138236866297346	RP4-663N10.3	ENSG00000274468.1
-0.160197390687353	LL22NC03-80A10.6	ENSG00000272779.1
0.170652639929889	AC245036.6	ENSG00000277520.1
-0.337190998853949	CTD-3138F19.1	ENSG00000254734.1
0.631391438320423	RPL7AP8	ENSG00000230507.5
-0.331624355569636	RP11-281P23.2	ENSG00000249631.3
1.54005335718873	RP11-58G13.1	ENSG00000267039.1
-0.335711097591746	AC007952.6	ENSG00000197665.7
2.30973378799276	RP11-440D17.3	ENSG00000272913.1
0.13465869154629	MRPS10	ENSG00000048544.5
0.385594373969594	HMGB3P3	ENSG00000250730.2
1.16770940881706	FOXL2NB	ENSG00000206262.6
0.560849483398393	OPRL1	ENSG00000125510.13
-0.0579314223765757	ST8SIA5	ENSG00000101638.11
-0.126794384539343	CH507-152C13.4	ENSG00000280346.1
1.80502223294739	DUTP7	ENSG00000250473.1
0.399690125266342	LINC01441	ENSG00000224008.1
0.604504041859769	U6	ENSG00000277341.1
-0.55324307360649	DUX4L5	ENSG00000259063.3
0.541212442096515	SNORA76	ENSG00000253007.2
-0.617432549081256	RNA5SP510	ENSG00000201567.1
0.486727015132182	CLGN	ENSG00000153132.10
0.371113251244226	L1CAM	ENSG00000198910.10
0.361133269958329	RP11-171A24.2	ENSG00000227809.1
-0.514229243176049	RP5-898I4.1	ENSG00000280395.1
0.658131968471412	COA3	ENSG00000183978.7
0.806579138388461	Vault	ENSG00000252485.1
0.175068711502524	DCAF11	ENSG00000100897.15
1.48077978468821	UBE3C	ENSG00000009335.15
0.139015406509633	PRX	ENSG00000105227.12
-0.0816266048098935	C5orf63	ENSG00000164241.11
0.414896099007917	TYW1B	ENSG00000277149.2
-0.01798379667821	SYTL3	ENSG00000164674.13
-0.275254814267957	Metazoa_SRP	ENSG00000237611.2
0.744973868921482	GEN1	ENSG00000178295.12
0.496192635916037	STPG2-AS1	ENSG00000251620.1
0.205190179241888	TCEB1P3	ENSG00000229919.3
1.01882527122931	RP11-749I16.3	ENSG00000279199.1
-0.189103149315526	RP11-97N5.2	ENSG00000230162.1
-0.62951193165693	SLURP1	ENSG00000126233.1
-0.661376970405864	RPL21P50	ENSG00000228489.1
-1.6395692693369	CPSF4L	ENSG00000187959.7
-0.370678714229962	PARVB	ENSG00000188677.12
0.358304243382094	SNX25	ENSG00000109762.13
0.759057325811549	CTD-2611O12.6	ENSG00000268593.3
1.18558218716808	RPL13AP2	ENSG00000244053.1
-1.62489854682035	MIR3173	ENSG00000264607.1
0.653765227162214	MTND1P28	ENSG00000230158.1
0.442694267326609	ERV3-1	ENSG00000213462.4
0.0931536439516734	CITF22-24E5.1	ENSG00000234979.1
0.758788518963503	AC004022.7	ENSG00000237160.2
0.965437781784758	RP11-77K12.9	ENSG00000274220.1
1.32175738539638	AC104534.3	ENSG00000268083.3
0.976223110098536	AC091729.8	ENSG00000226291.1
-0.771230324352192	C10orf25	ENSG00000165511.5
1.90798322647879	RP11-95P2.3	ENSG00000263105.1
-0.748318383878677	RP11-275A14.1	ENSG00000277646.1
-0.409494241550369	RP11-662J14.2	ENSG00000258480.1
0.819836249789398	RP3-486I3.7	ENSG00000237021.2
-1.23468065504721	RP11-10N16.2	ENSG00000230023.2
2.54877865958974	RP11-486A14.1	ENSG00000257512.1
1.7235219386008	SNRPD1	ENSG00000167088.8
1.23308688749795	FUK	ENSG00000157353.14
0.414163917558223	IFFO1	ENSG00000010295.17
1.36189226060375	MPND	ENSG00000008382.13
0.708143886758442	CCDC140	ENSG00000163081.2
0.108998085786519	CTC-453G23.8	ENSG00000268583.1
-0.144542127570327	RNU1-141P	ENSG00000201493.1
1.200962904822	SAFB	ENSG00000160633.10
0.654468770931782	AC087501.1	ENSG00000225751.2
0.903230522672576	C8orf58	ENSG00000241852.7
0.00775487830606436	RNU6-1087P	ENSG00000252411.1
1.14542737679258	STAG3L2	ENSG00000277072.2
-0.0175845399043761	HMGB3P26	ENSG00000259428.1
0.979090260763688	RP11-676B18.2	ENSG00000274549.1
-0.826552214271983	LINC01506	ENSG00000234506.3
-1.25379287380873	IGLV3-22	ENSG00000211661.2
-1.0155287700785	RP11-13K12.2	ENSG00000267665.1
0.0728035547724843	CASP3	ENSG00000164305.15
-0.152677284110178	KRT14	ENSG00000186847.5
0.986525108381946	RP11-259P6.3	ENSG00000213153.3
0.236954906625494	AC109589.1	ENSG00000237035.1
0.500201025562256	RPL7AP28	ENSG00000184139.8
-0.301894925610753	AC002070.1	ENSG00000222647.1
0.0547675454766314	DMRTA2	ENSG00000142700.9
0.450887743666865	FSCB	ENSG00000189139.5
0.148608887782688	DPY19L2	ENSG00000177990.9
1.001343354782	AC008746.3	ENSG00000227407.1
-0.214952419988649	FLJ37505	ENSG00000256597.2
-0.0121514499920693	CNTN6	ENSG00000134115.10
0.609817720676879	REV3L-IT1	ENSG00000229276.1
-0.681045271400828	RNU6-735P	ENSG00000222544.1
0.798314962212205	CTD-3214H19.6	ENSG00000268204.1
0.727559615138354	HOXB4	ENSG00000182742.5
-0.187572074377766	MIR6795	ENSG00000275711.1
1.15194575191133	RP11-16L9.1	ENSG00000227747.2
-0.20471538271748	RP11-747H12.7	ENSG00000271057.1
-2.27624714871274	RP11-689E3.2	ENSG00000267591.1
0.15434747042053	Metazoa_SRP	ENSG00000275808.1
0.881471931649815	SF1	ENSG00000168066.18
0.910408963656662	RP11-643N23.2	ENSG00000253845.1
0.19476016505795	TTI2	ENSG00000129696.10
-0.433034191076879	RP11-286N22.14	ENSG00000279246.1
0.0961199708634549	AC126755.1	ENSG00000275085.1
0.484429178477602	DUSP3	ENSG00000108861.6
0.466198588915116	RP11-318A15.8	ENSG00000277382.1
0.489801270965697	HAUS7	ENSG00000213397.8
-0.653571182995149	SLC25A41	ENSG00000181240.11
0.613248496333602	C11orf96	ENSG00000187479.5
-0.306090623231801	SPANXN3	ENSG00000189252.4
-0.0474389932203009	MIR548F4	ENSG00000221442.1
0.20305623842101	RP11-339D20.1	ENSG00000250611.1
-0.732694821527728	ATF1P1	ENSG00000219387.2
0.738333213601611	AP000282.2	ENSG00000227757.3
0.535757475446736	SP1	ENSG00000185591.7
0.306980139808478	RP11-346C16.1	ENSG00000217041.1
-0.739415775972049	RP11-365P13.6	ENSG00000275989.1
-0.452751444671634	EPHB1	ENSG00000154928.14
-0.138319427157275	RP3-467N11.1	ENSG00000260000.2
1.24438234976012	Y_RNA	ENSG00000201483.1
1.07860248202957	NUS1	ENSG00000153989.7
0.0989543055298244	RP11-344G13.1	ENSG00000248872.1
1.8766217357539	GSG1L	ENSG00000169181.10
0.580953875779795	WHAMMP2	ENSG00000248334.4
0.658610738786993	ERAP1	ENSG00000164307.10
0.133278209164065	RP11-158M2.3	ENSG00000259407.1
0.577549796392945	CTD-2290C23.2	ENSG00000241739.1
-1.10182229831458	SIRPB3P	ENSG00000223750.1
-0.307135398668179	Y_RNA	ENSG00000201984.1
0.508135866166852	AC112778.1	ENSG00000212075.1
2.16114562750978	PUSL1	ENSG00000169972.9
0.367757039764399	RP11-1033A18.1	ENSG00000224411.3
-0.569467871048743	STEAP1B	ENSG00000105889.12
-0.176764822046099	AC004953.1	ENSG00000279538.1
-0.613830790624906	RNU7-43P	ENSG00000252363.1
1.9882662385404	HIST1H4D	ENSG00000277157.1
-0.136411097470719	RP11-146P2.1	ENSG00000263252.1
-0.260549163505488	Y_RNA	ENSG00000201549.1
0.197439723936537	PSMB7P1	ENSG00000259074.1
-1.10167710241075	RP11-157I4.4	ENSG00000253859.2
-0.317990345903738	RP11-40H20.5	ENSG00000229985.2
0.0116251698067878	AL035697.1	ENSG00000221021.1
-1.23132072598177	ARHGEF39	ENSG00000137135.15
-0.31105281940445	RNU6-1180P	ENSG00000201805.1
0.274532807623075	CTD-2014E2.6	ENSG00000261475.2
-1.49936857286432	CLYBL-AS1	ENSG00000234303.2
-0.534614250008068	AC074367.1	ENSG00000233716.1
0.0266033193784592	SCARNA15	ENSG00000252193.1
-1.00287438423335	MIR18B	ENSG00000239594.3
-0.326347562757691	MTND6P9	ENSG00000233248.1
0.584072552385995	RCC2P8	ENSG00000250185.2
1.75970770487461	KIF3C	ENSG00000084731.11
0.262198429865577	RP11-165D20.1	ENSG00000271627.1
-0.916284272807559	RP4-529N6.2	ENSG00000260673.1
0.401866320369697	LA16c-4G1.4	ENSG00000229286.1
-0.851271962643967	FRZB	ENSG00000162998.4
-1.13247717235687	DCLRE1CP1	ENSG00000237470.3
0.760863660246371	TRIM36	ENSG00000152503.7
1.67790326031114	STAG1	ENSG00000118007.10
0.265022819766654	PCMTD1P3	ENSG00000234800.2
0.875483094837753	PIN1	ENSG00000127445.11
1.52430849344792	MTA2	ENSG00000149480.4
0.60122338837043	OR5T2	ENSG00000181718.5
0.227951335486702	ABCB7	ENSG00000131269.13
-0.35292447839891	C1orf68	ENSG00000198854.5
0.387613191667648	SPATA31C2	ENSG00000177910.7
0.166008650750665	RP11-22A3.2	ENSG00000250371.1
0.41787962636332	RP11-168J5.2	ENSG00000276208.1
1.17890287394138	RP11-881M11.2	ENSG00000257052.1
-0.200936143588811	PRR5L	ENSG00000135362.11
-0.0396365853395798	AC016543.1	ENSG00000212061.2
0.409310664921586	CTB-187M2.1	ENSG00000231477.2
-0.47046835177171	RPS7P7	ENSG00000240167.1
0.878846496140439	ZBTB20-AS2	ENSG00000241295.1
-0.035663709419179	RP11-275I4.2	ENSG00000259747.1
-0.280135639972646	PARP4P2	ENSG00000224976.2
0.744574345921088	PTMAP2	ENSG00000197744.5
-0.427475430310447	SUCLG1	ENSG00000163541.9
-0.14438997754881	AEBP2	ENSG00000139154.12
1.17764255490561	RP11-44F14.1	ENSG00000260078.3
0.0587283613889078	METTL21AP1	ENSG00000229623.1
0.692804620182448	RP11-415C15.2	ENSG00000249699.1
-1.19632573796606	RP11-129K12.1	ENSG00000272334.1
-0.407427758451088	RP11-324O2.3	ENSG00000232934.5
1.64489834972901	STX6	ENSG00000135823.11
-0.333133735867817	RP11-529J17.5	ENSG00000260399.1
-1.16339545093065	CTB-61M7.1	ENSG00000215765.3
-0.510092919249352	RP11-755F10.3	ENSG00000254461.1
0.793716947046678	SLC25A4	ENSG00000151729.8
0.901036162793937	MRFAP1	ENSG00000179010.12
0.888327077292191	U1	ENSG00000270722.1
0.639975726456021	MIR575	ENSG00000207746.1
0.52983915599901	EIF5AP3	ENSG00000267346.1
-1.35686371773242	RP11-893F2.14	ENSG00000261959.1
0.604590547141975	PABPC1P3	ENSG00000230673.3
-0.137673173460486	RNU6ATAC36P	ENSG00000252684.1
-0.677562589836335	RP11-152O14.3	ENSG00000279779.1
-0.723645923476249	ZNF471	ENSG00000196263.5
0.940281789570004	AF131216.1	ENSG00000280273.1
-1.87594171085326	RCC2P3	ENSG00000233951.3
1.12210380971718	AKR1C5P	ENSG00000225418.1
-0.106790609332517	RP3-412A9.15	ENSG00000214125.2
-1.08105968342459	RP11-874G11.1	ENSG00000244712.1
-1.70203955020882	RP11-56P23.1	ENSG00000212670.2
-0.557848969797648	EPS8L3	ENSG00000198758.8
-0.824020302686187	WI2-87327B8.1	ENSG00000264490.3
-0.930233466685349	RP11-799B12.2	ENSG00000264924.1
